,datetime,close
606,1677333600000,23026.894374667863
607,1677334200000,23029.52503281005
608,1677334800000,23011.958930109995
609,1677335400000,23049.5306341887
610,1677336000000,23014.73950132417
611,1677336600000,23034.779597665613
612,1677337200000,23026.92641040507
613,1677337800000,23020.7513108733
614,1677338400000,23017.944774462325
615,1677339000000,23026.74667996525
616,1677339600000,23003.893134332848
617,1677340200000,22995.11003671731
618,1677340800000,23017.19125276932
619,1677341400000,23066.377298585165
620,1677342000000,23047.862138427125
621,1677342600000,23049.36839160737
622,1677343200000,23072.107546188283
623,1677343800000,23038.39883943141
624,1677344400000,23017.194623120628
625,1677345000000,23049.59409437909
626,1677345600000,23029.877623942848
627,1677346200000,23025.967662814328
628,1677346800000,23028.582556049387
629,1677347400000,23041.141217608925
630,1677348000000,23044.52342247331
631,1677348600000,23041.459464743697
632,1677349200000,23020.44111623512
633,1677349800000,23004.1424865086
634,1677350400000,23019.3584367618
635,1677351000000,22984.413708079053
636,1677351600000,22985.799949800778
637,1677352200000,23007.55032299684
638,1677352800000,22995.61318128272
639,1677353400000,22938.461432920703
640,1677354000000,22949.498691183064
641,1677354600000,22944.510176487776
642,1677355200000,22989.39189209087
643,1677355800000,22972.55341586384
644,1677356400000,22939.922652525293
645,1677357000000,22936.93339228237
646,1677357600000,22922.52585047143
647,1677358200000,22917.10914660793
648,1677358800000,22946.56531308224
649,1677359400000,22922.25106268308
650,1677360000000,22898.303395906863
651,1677360600000,22948.574222614257
652,1677361200000,22918.262563353725
653,1677361800000,22905.387724373584
654,1677362400000,22938.36301766056
655,1677363000000,22961.864662479235
656,1677363600000,22999.65432815488
657,1677364200000,23075.47758388195
658,1677364800000,23085.04249786272
659,1677365400000,23090.942131574386
660,1677366000000,23130.80012243716
661,1677366600000,23139.314027151584
662,1677367200000,23162.571985860795
663,1677367800000,23174.221069379964
664,1677368400000,23155.26261255408
665,1677369000000,23169.27307984902
666,1677369600000,23157.85054362895
667,1677370200000,23132.039886527225
668,1677370800000,23118.5955123185
669,1677371400000,23111.485332927143
670,1677372000000,23129.65145120816
671,1677372600000,23117.469775073543
672,1677373200000,23102.687854243275
673,1677373800000,23123.475489862634
674,1677374400000,23116.731605224715
675,1677375000000,23118.035096426385
676,1677375600000,23099.03327565364
677,1677376200000,23121.95968748749
678,1677376800000,23123.913441435656
679,1677377400000,23092.95260509791
680,1677378000000,23104.068849860163
681,1677378600000,23102.17633607966
682,1677379200000,23150.651249872863
683,1677379800000,23191.242138321377
684,1677380400000,23217.257051178945
685,1677381000000,23220.93703046978
686,1677381600000,23225.64203321333
687,1677382200000,23245.06559845581
688,1677382800000,23232.279239302905
689,1677383400000,23244.4897849977
690,1677384000000,23227.24512058241
691,1677384600000,23221.11626232903
692,1677385200000,23221.246392651312
693,1677385800000,23210.27643887107
694,1677386400000,23195.028091705528
695,1677387000000,23199.23482806932
696,1677387600000,23198.240619390534
697,1677388200000,23200.204404720072
698,1677388800000,23193.16548295544
699,1677389400000,23181.56584871604
700,1677390000000,23179.00625946289
701,1677390600000,23173.726729040027
702,1677391200000,23153.610013773337
703,1677391800000,23139.50098161268
704,1677392400000,23144.22148159247
705,1677393000000,23150.03926209327
706,1677393600000,23155.88183526424
707,1677394200000,23163.93776792726
708,1677394800000,23179.025687422887
709,1677395400000,23167.82181250544
710,1677396000000,23176.268491405222
711,1677396600000,23176.53818532981
712,1677397200000,23180.6730057063
713,1677397800000,23176.04834683479
714,1677398400000,23164.389090585544
715,1677399000000,23158.34904637276
716,1677399600000,23147.276484375383
717,1677400200000,23144.62325231107
718,1677400800000,23163.81019707298
719,1677401400000,23171.84504903191
720,1677402000000,23183.70354305011
721,1677402600000,23191.30360205732
722,1677403200000,23187.64858706638
723,1677403800000,23228.13942160998
724,1677404400000,23217.557059735365
725,1677405000000,23263.89444827328
726,1677405600000,23268.40441565285
727,1677406200000,23247.53912449532
728,1677406800000,23242.51649600632
729,1677407400000,23247.25102804753
730,1677408000000,23238.83147864684
731,1677408600000,23238.61728925608
732,1677409200000,23242.5954140673
733,1677409800000,23238.08916553736
734,1677410400000,23220.907277669
735,1677411000000,23227.618470860016
736,1677411600000,23239.08211205084
737,1677412200000,23247.34687461548
738,1677412800000,23266.541685329685
739,1677413400000,23211.267310373845
740,1677414000000,23236.985914502195
741,1677414600000,23232.83105765415
742,1677415200000,23207.611527038105
743,1677415800000,23180.518412666715
744,1677416400000,23172.851071737743
745,1677417000000,23169.716398997243
746,1677417600000,23184.93479327713
747,1677418200000,23198.50196805917
748,1677418800000,23192.10655549936
749,1677419400000,23198.813042147554
750,1677420000000,23215.77640581332
751,1677420600000,23255.22771840669
752,1677421200000,23274.615698058245
753,1677421800000,23234.37840170757
754,1677422400000,23228.230247750907
755,1677423000000,23265.691627013315
756,1677423600000,23223.589717621548
757,1677424200000,23239.305527589466
758,1677424800000,23218.43079683164
759,1677425400000,23207.58796382062
760,1677426000000,23226.23763566861
761,1677426600000,23225.486084857377
762,1677427200000,23245.242782403697
763,1677427800000,23251.60167251526
764,1677428400000,23254.29813313544
765,1677429000000,23211.699667773828
766,1677429600000,23201.98968285285
767,1677430200000,23209.06962109637
768,1677430800000,23194.68246756397
769,1677431400000,23174.23542518903
770,1677432000000,23179.22638021315
771,1677432600000,23178.816370724417
772,1677433200000,23184.772164850023
773,1677433800000,23209.80090851172
774,1677434400000,23251.501431433582
775,1677435000000,23281.27261095123
776,1677435600000,23259.030502682326
777,1677436200000,23259.82717285392
778,1677436800000,23375.829209089992
779,1677437400000,23504.83762262499
780,1677438000000,23474.92382887704
781,1677438600000,23433.00070101015
782,1677439200000,23490.63303590937
783,1677439800000,23486.18711969185
784,1677440400000,23494.45330374387
785,1677441000000,23527.495348334112
786,1677441600000,23516.666288070694
787,1677442200000,23515.32785165617
788,1677442800000,23507.47510646757
789,1677443400000,23602.113185476195
790,1677444000000,23648.365148766374
791,1677444600000,23640.06372177138
792,1677445200000,23611.76815934716
793,1677445800000,23628.017618692724
794,1677446400000,23630.139042721534
795,1677447000000,23594.910692230875
796,1677447600000,23599.223993280764
797,1677448200000,23598.918679441096
798,1677448800000,23564.099202422058
799,1677449400000,23569.393870344327
800,1677450000000,23509.775967976075
801,1677450600000,23371.44987765373
802,1677451200000,23421.483463593264
803,1677451800000,23433.39872582744
804,1677452400000,23496.83895310068
805,1677453000000,23538.23622310012
806,1677453600000,23536.79717622142
807,1677454200000,23541.554792145223
808,1677454800000,23550.407603721505
809,1677455400000,23540.45127202073
810,1677456000000,23550.663453560825
811,1677456600000,23516.907081029305
812,1677457200000,23509.68809237581
813,1677457800000,23486.16157680268
814,1677458400000,23483.39889681796
815,1677459000000,23502.901219491014
816,1677459600000,23480.486123036266
817,1677460200000,23477.925804334944
818,1677460800000,23462.37483524806
819,1677461400000,23482.430418208023
820,1677462000000,23508.58484765976
821,1677462600000,23541.63665955713
822,1677463200000,23571.7247939556
823,1677463800000,23571.686473700152
824,1677464400000,23558.63354970196
825,1677465000000,23554.687709305366
826,1677465600000,23541.406813699497
827,1677466200000,23558.514539893105
828,1677466800000,23567.992355343424
829,1677467400000,23576.10737291856
830,1677468000000,23606.64944441669
831,1677468600000,23605.09954036171
832,1677469200000,23579.790702695307
833,1677469800000,23565.85373629896
834,1677470400000,23560.36288474237
835,1677471000000,23545.358377644105
836,1677471600000,23526.29364649987
837,1677472200000,23512.520618923743
838,1677472800000,23494.30151727817
839,1677473400000,23497.212772657087
840,1677474000000,23506.863098647515
841,1677474600000,23493.83138421543
842,1677475200000,23488.25670907777
843,1677475800000,23480.79110452737
844,1677476400000,23477.79752077127
845,1677477000000,23406.16544528205
846,1677477600000,23409.464905940386
847,1677478200000,23426.88084126873
848,1677478800000,23430.75446704721
849,1677479400000,23414.88671231172
850,1677480000000,23413.070146782404
851,1677480600000,23430.255774119752
852,1677481200000,23426.089367217668
853,1677481800000,23443.13741225923
854,1677482400000,23439.44054320712
855,1677483000000,23460.34803156022
856,1677483600000,23438.75404462936
857,1677484200000,23450.261904254647
858,1677484800000,23435.603241134773
859,1677485400000,23403.54002157361
860,1677486000000,23395.810083290053
861,1677486600000,23375.91086731959
862,1677487200000,23408.017572375786
863,1677487800000,23402.728703100307
864,1677488400000,23384.69720881906
865,1677489000000,23362.536623555163
866,1677489600000,23402.34285853336
867,1677490200000,23415.36727086533
868,1677490800000,23427.22878927873
869,1677491400000,23412.61046112152
870,1677492000000,23399.68354703065
871,1677492600000,23410.67812059126
872,1677493200000,23386.60179324178
873,1677493800000,23375.265263082587
